  0.0000000E+00  0.0000000E+00  2.6400000E+10  6.1100001E+09  1.5600000E+10
  4.3800003E+09   2.170000      0.1910000     -8.2999997E-02  0.3310000    
   1.140000      0.9530000      0.5000000       3.000000    
