   0.264E+11   0.127E+11   0.611E+10   0.000E+00   0.000E+00   0.000E+00

   0.127E+11   0.264E+11   0.611E+10   0.000E+00   0.000E+00   0.000E+00

   0.611E+10   0.611E+10   0.156E+11   0.000E+00   0.000E+00   0.000E+00

   0.000E+00   0.000E+00   0.000E+00   0.438E+10   0.000E+00   0.000E+00

   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.438E+10   0.000E+00

   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.000E+00   0.684E+10

