26.4E+9   12.72E+9  6.11E+9   0        0        0
12.72E+9  26.4E+9   6.11E+9   0        0        0
6.11E+9   6.11E+9   15.6E+9   0        0        0 
0         0         0         4.38E+9  0        0
0         0         0         0        4.38E+9  0
0         0         0         0        0        6.84E+9
