   0.250E+00   0.000E+00   0.750E+00   0.000E+00  -0.866E+00   0.000E+00

   0.000E+00   0.100E+01   0.000E+00   0.000E+00   0.000E+00   0.000E+00

   0.750E+00   0.000E+00   0.250E+00   0.000E+00   0.866E+00   0.000E+00

   0.000E+00   0.000E+00   0.000E+00   0.500E+00   0.000E+00   0.866E+00

   0.433E+00   0.000E+00  -0.433E+00   0.000E+00  -0.500E+00   0.000E+00

   0.000E+00   0.000E+00   0.000E+00  -0.866E+00   0.000E+00   0.500E+00

