   0.125E+00   0.125E+00   0.750E+00   0.306E+00  -0.306E+00  -0.125E+00

   0.500E+00   0.500E+00   0.000E+00   0.000E+00   0.000E+00   0.500E+00

   0.375E+00   0.375E+00   0.250E+00  -0.306E+00   0.306E+00  -0.375E+00

   0.866E+00  -0.866E+00   0.000E+00   0.354E+00   0.354E+00   0.000E+00

   0.433E+00   0.433E+00  -0.866E+00   0.354E+00  -0.354E+00  -0.433E+00

   0.500E+00  -0.500E+00   0.000E+00  -0.612E+00  -0.612E+00   0.000E+00

