52.2E+9   22.0E+9   12.3E+9   0        0        0
22.0E+9   52.2E+9   12.3E+9   0        0        0
12.3E+9   12.3E+9   30.9E+9   0        0        0 
0         0         0         9.83E+9  0        0
0         0         0         0        9.83E+9  0
0         0         0         0        0        15.1E+9
