25.5E+9   10.5E+9   5.0E+9    0        0        0
10.5E+9   25.5E+9   5.0E+9    0        0        0
5.0E+9    5.0E+9    18.4E+9   0        0        0 
0         0         0         5.6E+9   0        0
0         0         0         0        5.6E+9   0
0         0         0         0        0        7.5E+9
