1280,1280
100,40
150,40
200,40
250,40
300,40
350,40
400,40
450,40
500,40
550,40
600,40
650,40
700,40
750,40
800,40
850,40
900,40
950,40
1000,40
1025,40
1050,40
1075,40
1100,40
1125,40
1150,40
1175,40
1200,40
1225,40
1250,40
1275,40
1300,40
1325,40
1350,40
1375,40
1400,40
1425,40
1450,40
1475,40
1500,40
1525,40
1550,40
1575,40
1600,40
