   0.195E+11   0.949E+10   0.974E+10   0.616E+09  -0.212E+10   0.260E+10

   0.949E+10   0.195E+11   0.974E+10   0.212E+10  -0.616E+09   0.260E+10

   0.974E+10   0.974E+10   0.214E+11   0.259E+10  -0.259E+10   0.133E+10

   0.616E+09   0.212E+10   0.259E+10   0.645E+10  -0.227E+09   0.654E+09

  -0.212E+10  -0.616E+09  -0.259E+10  -0.227E+09   0.645E+10  -0.654E+09

   0.260E+10   0.260E+10   0.133E+10   0.654E+09  -0.654E+09   0.672E+10

   0.000E+00   0.000E+00   0.240E+04

   0.200E+01   0.000E+00   0.240E+04

   0.400E+01   0.000E+00   0.240E+04

   0.600E+01   0.000E+00   0.240E+04

   0.800E+01   0.000E+00   0.240E+04

   0.100E+02   0.000E+00   0.240E+04

   0.120E+02   0.000E+00   0.240E+04

   0.140E+02   0.000E+00   0.240E+04

   0.160E+02   0.000E+00   0.240E+04

   0.180E+02   0.000E+00   0.240E+04

   0.200E+02   0.000E+00   0.240E+04

   0.220E+02   0.000E+00   0.240E+04

   0.240E+02   0.000E+00   0.240E+04

   0.260E+02   0.000E+00   0.240E+04

   0.280E+02   0.000E+00   0.240E+04

   0.300E+02   0.000E+00   0.240E+04

   0.320E+02   0.000E+00   0.240E+04

   0.340E+02   0.000E+00   0.240E+04

   0.360E+02   0.000E+00   0.240E+04

   0.380E+02   0.000E+00   0.240E+04

   0.400E+02   0.000E+00   0.240E+04

   0.420E+02   0.000E+00   0.240E+04

   0.440E+02   0.000E+00   0.240E+04

   0.460E+02   0.000E+00   0.240E+04

   0.480E+02   0.000E+00   0.240E+04

   0.500E+02   0.000E+00   0.240E+04

   0.520E+02   0.000E+00   0.240E+04

   0.540E+02   0.000E+00   0.240E+04

   0.560E+02   0.000E+00   0.240E+04

   0.580E+02   0.000E+00   0.240E+04

   0.600E+02   0.000E+00   0.240E+04

   0.620E+02   0.000E+00   0.240E+04

   0.640E+02   0.000E+00   0.240E+04

   0.660E+02   0.000E+00   0.240E+04

   0.680E+02   0.000E+00   0.240E+04

   0.700E+02   0.000E+00   0.240E+04

   0.720E+02   0.000E+00   0.240E+04

   0.740E+02   0.000E+00   0.240E+04

   0.760E+02   0.000E+00   0.240E+04

   0.780E+02   0.000E+00   0.240E+04

   0.800E+02   0.000E+00   0.240E+04

   0.820E+02   0.000E+00   0.240E+04

   0.840E+02   0.000E+00   0.240E+04

   0.860E+02   0.000E+00   0.240E+04

   0.880E+02   0.000E+00   0.240E+04

   0.900E+02   0.000E+00   0.240E+04

   0.920E+02   0.000E+00   0.240E+04

   0.940E+02   0.000E+00   0.240E+04

   0.960E+02   0.000E+00   0.240E+04

   0.980E+02   0.000E+00   0.240E+04

   0.100E+03   0.000E+00   0.240E+04

   0.102E+03   0.000E+00   0.240E+04

   0.104E+03   0.000E+00   0.240E+04

   0.106E+03   0.000E+00   0.240E+04

   0.108E+03   0.000E+00   0.240E+04

   0.110E+03   0.000E+00   0.240E+04

   0.112E+03   0.000E+00   0.240E+04

   0.114E+03   0.000E+00   0.240E+04

   0.116E+03   0.000E+00   0.240E+04

   0.118E+03   0.000E+00   0.240E+04

   0.120E+03   0.000E+00   0.240E+04

   0.122E+03   0.000E+00   0.240E+04

   0.124E+03   0.000E+00   0.240E+04

   0.126E+03   0.000E+00   0.240E+04

   0.128E+03   0.000E+00   0.240E+04

   0.130E+03   0.000E+00   0.240E+04

   0.132E+03   0.000E+00   0.240E+04

   0.134E+03   0.000E+00   0.240E+04

   0.136E+03   0.000E+00   0.240E+04

   0.138E+03   0.000E+00   0.240E+04

   0.140E+03   0.000E+00   0.240E+04

   0.142E+03   0.000E+00   0.240E+04

   0.144E+03   0.000E+00   0.240E+04

   0.146E+03   0.000E+00   0.240E+04

   0.148E+03   0.000E+00   0.240E+04

   0.150E+03   0.000E+00   0.240E+04

   0.152E+03   0.000E+00   0.240E+04

   0.154E+03   0.000E+00   0.240E+04

   0.156E+03   0.000E+00   0.240E+04

   0.158E+03   0.000E+00   0.240E+04

   0.160E+03   0.000E+00   0.240E+04

   0.162E+03   0.000E+00   0.240E+04

   0.164E+03   0.000E+00   0.240E+04

   0.166E+03   0.000E+00   0.240E+04

   0.168E+03   0.000E+00   0.240E+04

   0.170E+03   0.000E+00   0.240E+04

   0.172E+03   0.000E+00   0.240E+04

   0.174E+03   0.000E+00   0.240E+04

   0.176E+03   0.000E+00   0.240E+04

   0.178E+03   0.000E+00   0.240E+04

   0.180E+03   0.000E+00   0.240E+04

   0.182E+03   0.000E+00   0.240E+04

   0.184E+03   0.000E+00   0.240E+04

   0.186E+03   0.000E+00   0.240E+04

   0.188E+03   0.000E+00   0.240E+04

   0.190E+03   0.000E+00   0.240E+04

   0.192E+03   0.000E+00   0.240E+04

   0.194E+03   0.000E+00   0.240E+04

   0.196E+03   0.000E+00   0.240E+04

   0.198E+03   0.000E+00   0.240E+04

   0.200E+03   0.000E+00   0.240E+04

   0.202E+03   0.000E+00   0.240E+04

   0.204E+03   0.000E+00   0.240E+04

   0.206E+03   0.000E+00   0.240E+04

   0.208E+03   0.000E+00   0.240E+04

   0.210E+03   0.000E+00   0.240E+04

   0.212E+03   0.000E+00   0.240E+04

   0.214E+03   0.000E+00   0.240E+04

   0.216E+03   0.000E+00   0.240E+04

   0.218E+03   0.000E+00   0.240E+04

